# source_api_id	status	crystal_refs	notes
src/evals.rs::struct::SemanticSimilarityMetricScore	missing	-	baseline
src/evals.rs::trait::Eval	missing	-	baseline
src/evals.rs::trait::Judgment	missing	-	baseline
src/extractor.rs::enum::ExtractionError	missing	-	baseline
src/extractor.rs::func::additional_params	missing	-	baseline
src/extractor.rs::func::build	missing	-	baseline
src/extractor.rs::func::context	missing	-	baseline
src/extractor.rs::func::dynamic_context	missing	-	baseline
src/extractor.rs::func::max_tokens	missing	-	baseline
src/extractor.rs::func::new	missing	-	baseline
src/extractor.rs::func::preamble	missing	-	baseline
src/extractor.rs::func::retries	missing	-	baseline
src/extractor.rs::func::tool_choice	missing	-	baseline
src/extractor.rs::method::ExtractorBuilder.new	missing	-	baseline
src/extractor.rs::struct::ExtractionResponse	missing	-	baseline
src/extractor.rs::struct::Extractor	missing	-	baseline
src/extractor.rs::struct::ExtractorBuilder	missing	-	baseline
src/http_client/mod.rs::enum::Error	missing	-	baseline
src/http_client/mod.rs::func::bearer_auth_header	missing	-	baseline
src/http_client/mod.rs::func::make_auth_header	missing	-	baseline
src/http_client/mod.rs::func::with_bearer_auth	missing	-	baseline
src/http_client/mod.rs::struct::MockStreamingClient	missing	-	baseline
src/http_client/mod.rs::struct::NoBody	missing	-	baseline
src/http_client/mod.rs::trait::HttpClientExt	missing	-	baseline
src/http_client/mod.rs::type::LazyBody	missing	-	baseline
src/http_client/mod.rs::type::LazyBytes	missing	-	baseline
src/http_client/mod.rs::type::Result	missing	-	baseline
src/http_client/mod.rs::type::StreamingResponse	missing	-	baseline
src/http_client/multipart.rs::func::boundary	missing	-	baseline
src/http_client/multipart.rs::func::bytes	missing	-	baseline
src/http_client/multipart.rs::func::content_type	missing	-	baseline
src/http_client/multipart.rs::func::encode	missing	-	baseline
src/http_client/multipart.rs::func::file	missing	-	baseline
src/http_client/multipart.rs::func::filename	missing	-	baseline
src/http_client/multipart.rs::func::get_content_type	missing	-	baseline
src/http_client/multipart.rs::func::get_filename	missing	-	baseline
src/http_client/multipart.rs::func::name	missing	-	baseline
src/http_client/multipart.rs::func::new	missing	-	baseline
src/http_client/multipart.rs::func::part	missing	-	baseline
src/http_client/multipart.rs::func::parts	missing	-	baseline
src/http_client/multipart.rs::func::text	missing	-	baseline
src/http_client/multipart.rs::method::MultipartForm.new	missing	-	baseline
src/http_client/multipart.rs::method::Part.text	missing	-	baseline
src/http_client/multipart.rs::struct::MultipartForm	missing	-	baseline
src/http_client/multipart.rs::struct::Part	missing	-	baseline
src/http_client/retry.rs::const::DEFAULT_RETRY	missing	-	baseline
src/http_client/retry.rs::struct::Constant	missing	-	baseline
src/http_client/retry.rs::struct::ExponentialBackoff	missing	-	baseline
src/http_client/retry.rs::struct::Never	missing	-	baseline
src/http_client/retry.rs::trait::RetryPolicy	missing	-	baseline
src/http_client/sse.rs::enum::Event	missing	-	baseline
src/http_client/sse.rs::func::close	missing	-	baseline
src/http_client/sse.rs::func::last_event_id	missing	-	baseline
src/http_client/sse.rs::func::new	missing	-	baseline
src/http_client/sse.rs::method::GenericEventSource.new	missing	-	baseline
src/http_client/sse.rs::struct::GenericEventSource	missing	-	baseline
src/http_client/sse.rs::type::BoxedStream	missing	-	baseline
src/image_generation.rs::enum::ImageGenerationError	missing	-	baseline
src/image_generation.rs::func::additional_params	missing	-	baseline
src/image_generation.rs::func::build	missing	-	baseline
src/image_generation.rs::func::height	missing	-	baseline
src/image_generation.rs::func::new	missing	-	baseline
src/image_generation.rs::func::prompt	missing	-	baseline
src/image_generation.rs::func::width	missing	-	baseline
src/image_generation.rs::method::ImageGenerationRequestBuilder.new	missing	-	baseline
src/image_generation.rs::struct::ImageGenerationRequest	missing	-	baseline
src/image_generation.rs::struct::ImageGenerationRequestBuilder	missing	-	baseline
src/image_generation.rs::struct::ImageGenerationResponse	missing	-	baseline
src/image_generation.rs::trait::ImageGeneration	missing	-	baseline
